EIN	GRSCONTRGIFTS	INTRSTRVNUE	DIVIDNDSAMT	GRSRENTS	GRSSLSPRAMT	GRSPROFITBUS	OTHERINCAMT	DIST_DELTA
347006675	0	42	24525	0	23827	0	0	-2930
347006676	0	0	23130	0	47288	0	0	1065
347012061	234038	0	36518	0	831044	0	0	106911
347014071	0	23844	88386	0	784037	0	5348	-5436
347015894	0	0	21349	0	97992	0	605	-3970
347022152	0	0	32681	0	348820	0	276	-7254
347034110	0	0	5452	0	54280	0	0	-1588
347034544	0	0	421951	0	2879911	0	0	-82179
347040764	0	0	58121	0	773604	0	0	-78080
347044702	0	1	27860	0	540492	0	0	-40689
347057163	1570	0	1204	0	2171	0	228	1211
347059394	0	0	159	0	0	0	0	735
347064419	0	0	35817	0	601478	0	0	-5305
347065666	2700	0	18680	0	379664	0	0	-2455
347065759	200000	642	0	0	0	0	0	302272
347072088	0	0	2453	0	88441	0	0	-3163
347079328	0	0	21623	0	140738	0	0	2537
347082537	0	0	14769	0	325049	0	267	-12242
347082538	0	0	11616	0	456072	0	785	-2007
347084133	0	8100	18429	0	157645	0	0	-25700
347089394	0	0	2619	0	22402	0	0	6844
347089903	282842	26	0	0	0	0	0	1297
347099166	395	0	2212	0	135889	0	0	2381
347104554	0	0	20558	0	336458	0	0	1723
347104901	0	0	97831	0	1801798	0	0	-26551
347105279	0	0	5807	0	41077	0	0	-814
347117779	0	0	0	0	0	0	0	0
347119869	0	0	2976	0	0	0	0	948
347124554	0	0	63428	0	0	0	0	24415
347124884	0	0	1990	0	44674	0	0	-2301
347125934	0	0	28187	0	321431	0	0	-14833
347127365	0	2198	22813	0	267203	0	0	-14434
347127426	0	0	21502	0	155265	0	0	-5203
347129352	2500	166	45417	0	26212	0	0	-45442
347130472	0	1	5359	0	49374	0	0	170
347131374	19570	0	29186	0	113249	0	0	-816
347132206	0	3	16026	0	655308	0	0	9962
347133873	0	0	9581	0	23692	0	0	-5175
347137513	0	0	23154	0	45057	0	0	3604
347137775	0	0	6346	0	238701	0	2607	1291
347140002	0	0	0	0	0	0	0	-10
347143765	0	0	8633	0	0	0	262	27000
347144853	0	0	19061	0	219154	0	0	-5915
347147551	0	0	62641	0	775529	0	0	327
347147860	0	0	21019	0	289723	0	0	-5895
347148113	0	0	9383	0	240568	0	0	-3836
347151443	0	0	691	0	35584	0	0	29238
347152198	0	0	14619	0	249768	0	0	-28221
347153144	0	0	9037	0	203666	0	851	6276
347158309	11802845	70	0	0	0	0	0	10727259
347159396	0	0	12008	0	455596	0	0	-4099
347163194	0	0	4440	0	41968	0	108	-915
347163405	0	0	63387	0	102393	0	0	-4560
347163950	0	0	8304	0	54873	0	0	-432
347165893	0	1	290	0	2045	0	0	-138
347168395	0	0	3835	0	84436	0	0	-1186
347168840	0	0	4449	0	15102	0	48	76
347179538	0	0	8351	0	50163	0	0	-60515
347180010	0	0	11138	0	163098	0	0	-3047
347180544	0	0	12415	0	0	0	0	27
347180756	0	0	122000	0	463581	0	0	-21399
347182531	0	7472	149961	0	0	0	0	342390
347183475	0	0	30489	0	120765	0	0	-4646
347183486	0	0	13102	0	768295	0	-77	9347
347184819	93119	0	2938	0	0	0	0	9041
347186205	0	0	13796	0	50000	0	0	-1343
347196952	0	0	16703	0	13485	0	0	666
347204038	0	0	66985	0	433918	0	0	-28709
347204698	0	0	10660	0	132955	0	0	-175
347204737	0	0	10684	0	124225	0	0	-195
347206415	82900	1698	3201244	0	78864221	0	0	9093153
347206462	0	0	14107	0	45569	0	0	-10671
347207640	200000	0	1854	0	0	0	0	-5075
347213429	0	0	643	0	316	0	0	-2259
347213430	0	0	6474	0	36258	0	0	-3124
347214316	0	0	30546	0	347420	0	0	-10810
347214737	34048	2937	1399	0	0	0	0	11603
347215743	0	1	0	0	0	0	0	-322
347216212	0	0	42790	0	1083244	0	0	-25837
347218369	0	0	2590	0	38677	0	0	-292
347218543	2331807	0	230444	0	9920821	0	4041	-258067
350428850	0	47	617659	0	2438996	0	1	-267346
350471860	6653	4301	0	0	0	0	0	34773
350677888	0	84770	123723	0	309351	0	0	-35627
350868122	5757792	218416	278302062	0	0	0	140342	-66866208
350874260	420	1028	0	104044	0	0	16569	3850
350882856	0	17	2896625	39182	43975132	0	770530	-991404
350883508	6000	932	6093	0	0	0	1500	12000
350886845	0	0	39815	0	780847	0	232022	0
350888753	0	0	8256	0	92628	0	0	222
350888764	0	0	2750	0	25217	0	0	502
350900739	0	0	4156	0	97606	0	0	631
350907305	111573	306	0	533260	0	0	129	0
350911948	243	103	31347	0	102374	0	0	60829
350951864	300000	0	6650	19800	0	0	155	100
350957103	0	0	7627	0	96418	0	25926	0
351003699	0	103	875638	0	2787232	0	0	-439822
351035651	0	0	70428	0	1594554	0	-739	-14349
351035674	0	0	32470	26750	0	152877	0	0
351061111	13948	4	219041	0	1980152	0	31830	0
351070929	0	426643	157508	0	5037370	0	0	134193
351070929	0	308272	154465	0	7355549	0	0	161113
351076722	73400	0	0	0	0	0	0	54835
351079679	0	8797	1249634	0	2100000	0	30323	-895483
351080834	0	3945	578	137546	0	0	3934	-28051
351118578	152805	0	28922	0	0	0	0	24557
351140639	0	0	0	0	0	0	0	-107
351144369	1000	10	0	0	0	0	30228	4000
351170807	0	0	0	0	0	0	0	0
351187105	273851	672870	869452	39238	50030596	0	6945	-273812
351253080	0	3014	0	0	18	0	0	684213
351284578	5000	1	0	0	0	0	0	4671
351311790	0	0	0	0	0	0	0	0
351320021	2110	2216	6558761	0	270095380	0	435129	10000
351331032	0	0	114957	0	0	0	356086	-68706
351331530	0	0	146950	0	0	0	-4847	585000
351372051	0	2535	20	0	0	0	0	0
351375669	0	1362	0	0	0	0	0	990
351410969	80000	0	153910	0	466898	0	0	100358
351427957	554	0	0	0	0	0	25134	-2993
351427957	489	158	0	0	0	0	21841	-2256
351446452	0	7331	41931	0	85000	0	0	-9489
351472069	229884	2849	19478	8864	779796	0	0	-28058
351484094	31235	1093	0	0	0	0	53304	-13773
351492076	187840	0	0	0	0	0	459930	7296
351508857	0	1415	0	0	0	0	0	1500
351518699	215474	290	71	15805	100	0	419444	15840
351528135	1396730	3184	4582810	0	58652014	0	36481	-1355885
351536533	0	313	0	0	0	0	3815	1829
351544098	1486880	0	0	0	0	0	7431823	8950
351546655	2326489	458670	0	0	26419331	0	11832	0
351547849	48984	279	59	8960	28450	0	8640	0
351549707	2543167	225271	2148124	0	43622845	0	76204	-5983236
351557058	0	2	381340	0	0	0	0	-146925
351578015	0	2	44577	0	76235	0	400	22005
351588132	0	367	9321	0	0	0	0	-5251
351597186	0	0	6646	0	15712	0	0	11124
351602557	7035	0	736	0	8200	0	0	1833
351603618	0	0	1371	0	4200	0	0	946
351612912	0	4822	0	0	5492	0	0	24864
351650570	10407	0	3283586	0	33892548	0	137141	-2182905
351653453	0	0	21919	0	60000	0	0	-12084
351656218	0	0	6219	0	0	0	0	524
351656218	295	1484	6971	0	9851	0	132694	53697
351682968	300000	572	49528	0	1099684	0	0	-3612
351688354	4050	46	0	0	0	109	5942	6000
351688354	700	43	0	0	0	-78	4378	5000
351693261	0	0	0	0	0	0	0	2234
351693478	0	5	42024	0	33828	0	0	-17433
351693631	6500	712	4776	0	62048	0	0	22050
351697364	0	2755	106730	0	1588402	0	0	2384
351704631	0	0	2192	0	30356	0	0	6000
351707873	0	8	46314	0	62262	0	0	-9342
351710974	16460	1	15562	0	247586	0	0	-2682
351725247	2850	0	3134	0	1390	0	0	-1465
351727123	0	1	39365	0	346299	0	0	-1128
351727269	0	13325	4	0	132778	0	0	28545
351752152	6357	4267	0	0	0	0	0	-16443
351754056	33050	9426	9905	0	490582	0	0	-3998
351754670	0	6608	18445	0	322352	0	1077	-7580
351755904	0	0	154396	0	1103879	0	0	103785
351756007	32800	1	0	0	0	0	0	33141
351756493	0	0	1089	0	0	0	2810	8000
351756653	797	11	2336	0	50800	0	0	1000
351760318	200000	0	204409	0	2264272	0	0	209136
351762859	357	0	0	0	0	857	7886	6596
351765093	13854	0	0	0	0	0	0	-37
351767732	0	0	8119	0	0	0	0	-381
351769494	0	0	963	0	2962	0	0	-606
351772434	20279	0	0	0	0	0	200971	0
351774365	0	0	11095	0	63175	0	614	-11462
351778480	48474	73	134	0	0	0	0	113079
351780133	0	0	1843	0	75761	0	0	3128
351780862	2800	28687	32632	0	781672	0	7351	202211
351782943	51500	0	0	0	0	0	0	51350
351783030	0	0	480011	90938	3658975	0	0	-117669
351783031	0	0	73486	0	1620106	0	0	50944
351784782	0	0	0	0	0	0	0	0
351787262	182877	57	3	0	0	0	207859	170726
351788565	19050	0	12965	0	58049	0	7945	19714
351792953	0	0	0	0	0	0	0	2314
351793325	673562	0	110288	0	0	0	0	-147245
351796129	11106	0	16546	0	0	0	0	-96
351796889	0	0	64323	0	1410026	0	0	-71833
351799317	0	23	34836	0	834385	0	23	-14898
351799959	0	0	0	0	0	0	0	0
351803115	0	3500	35668	0	323914	0	10	2039
351806314	0	73	322810	0	0	0	0	108849
351806534	100000	0	20889	0	132664	0	0	5508
351807127	135000	1295	2912	0	55457	0	0	80307
351807219	0	0	0	0	0	0	0	1422
351808523	0	0	6772	0	57190	0	0	-1446
351810562	0	1791	0	0	0	0	0	1000
351812631	0	62	3569143	0	15287895	0	0	-989917
351813228	0	0	21099342	0	66305716	0	0	4962172
351814583	431860	5966	242882	0	1982514	0	97053	-53577
351820257	0	3	699	0	93	0	0	-1187
351820737	15000	0	0	0	0	0	0	15497
351830834	28415	8464	727	0	693445	0	130	63440
351834676	31450	0	19761	0	0	0	0	82
351836388	1184	0	613	0	0	0	0	297
351837248	4562	0	0	0	0	0	0	4952
351837496	0	510	17700	0	238382	0	0	20502
351837497	11694	0	31521	0	374712	0	0	-7175
351840702	0	134	0	0	0	836	52905	0
351842645	6400	0	0	0	0	0	0	6400
351843668	0	0	31339	0	1585179	0	0	2362
351844375	2160	0	118682	0	1495924	0	1330	103909
351846279	0	0	7235	0	42912	0	0	10633
351847299	0	0	45822	0	226980	0	0	-9758
351848445	0	0	141919	0	3632601	0	0	-67048
351854017	0	4552	256936	0	3065257	0	16942	224210
351854153	0	1164	0	0	2490000	0	56960	750000
351855303	107600	0	180	0	0	0	853	9736
351856805	0	2	1852	0	223497	0	0	-5932
351859427	704861	35753	126919	0	2566585	0	0	935270
351860492	10576	23	20285	0	36147	0	235694	50
351864749	2983	0	0	0	0	0	0	319
351868931	0	0	0	0	0	0	282484	-48753
351869300	0	4	0	0	0	0	0	-95
351870799	100580	0	386	0	129609	0	0	185671
351872573	0	15	44741	470	0	0	36609	294046
351872727	136391	0	0	0	0	0	0	272675
351873161	0	0	16727	0	151551	0	4	-12082
351873953	0	383	235604	0	5606501	0	0	-65697
351874079	0	9958	9632	0	345530	0	-10692	5957
351874079	0	6979	0	0	0	0	37702	-4578
351874104	0	13	6839	0	168953	0	1056	1034
351878608	5000	0	8334	0	0	0	0	13052
351879000	0	0	73	0	0	0	0	-4668
351884241	0	0	124084	0	1240301	0	1692	37382
351884585	0	0	49804	0	831792	0	0	-10890
351884777	0	0	0	0	0	0	0	0
351884798	2000000	0	225537	0	5182867	0	43955	-169880
351885368	3500	1	11125	0	69609	0	0	3695
351886115	0	0	20351	0	448178	0	0	-2662
351888137	0	616	27040	0	109429	0	0	-7549
351888190	530000	4236	19086	0	741370	0	0	368977
351890053	0	0	2599	0	48646	0	0	1071
351891452	116588	14149	10415	0	156838	0	0	777
351894561	0	0	0	0	0	0	0	0
351894570	17500	3	2105	0	27109	0	80	2323
351894618	0	0	0	0	0	0	0	0
351895296	0	335	0	0	0	0	0	-393
351897262	0	0	60041	0	372770	0	4427	-15318
351897837	56000	68	45435	0	892997	0	0	17400
351899190	0	9542	0	0	0	0	181	9000
351899472	130321	433	104625	0	0	0	0	162600
351899729	496365	318	6824	0	655992	0	2520	319376
351900193	0	0	270	0	12010	0	0	8497
351900696	0	854	34147	0	182648	0	134	4332
351901966	0	0	5515	0	177750	0	0	39
351903337	129	10135	15949	0	441133	0	24	30277
351903440	0	8	2121	0	9746	0	0	-27
351904354	35000	7	6855	0	33595	0	0	47285
351904561	10000	0	3512	0	0	0	0	11708
351904937	8079	0	0	41055	0	0	2051	38421
351905162	0	4	0	0	0	0	7964	-8792
351905548	0	0	2075	0	10293	0	0	7471
351906210	94671	35	30742	0	35053	0	0	68581
351906672	65500	0	80920	0	668056	0	0	-23920
351911169	0	7	817260	0	8766970	0	0	43489
351914399	0	0	53984	0	1184571	0	9655	-24419
351921800	305548	24	1459	0	43187	0	0	267729
351922846	60100	0	27437	0	100914	0	0	12631
351923013	24794	9	47726	0	264572	0	-1246	-491
351923106	0	0	5297	0	25622	0	0	2593
351925020	60935	0	11525	0	68346	0	0	-4450
351925940	0	0	1000	0	0	0	0	-2524
351927340	367000	0	3465	0	151116	0	3	0
351932424	4500	0	724	0	1222	0	0	2700
351932424	6500	0	743	0	0	0	0	2986
351933846	0	0	217670	0	0	0	0	-153335
351935175	2900	0	0	0	0	0	0	2118
351935338	0	0	20788	0	257462	0	369	70277
351936075	0	20	15023	0	0	0	0	12929
351938040	0	6	45724	0	208727	0	598	8072
351938355	0	0	9890	0	148783	0	1504	28554
351938572	0	45	49315	0	0	0	3250	-40299
351938997	50048	2	13457	0	150613	0	0	17145
351939090	0	0	10098	0	31705	0	0	3000
351939138	0	3745	22432	0	361227	0	0	-3683
351939332	0	0	9618	0	0	0	0	9780
351939684	10000	4	7526	0	14591	1957	11957	4968
351939789	0	12	67544	0	381069	0	3141	-6820
351939838	130505	9588	0	0	130831	0	0	154981
351939960	0	0	643490	0	10387428	0	4731	-1469061
351939970	0	0	19066	0	239191	0	0	10699
351940184	0	0	23	0	0	0	0	266454
351942978	0	1	24540	0	19985	0	0	-10705
351944291	6000	0	23126	0	0	0	0	177377
351944291	6000	0	27206	0	0	0	258	119058
351944302	0	69422	93425	0	2134182	0	0	95360
351947845	0	0	15752	0	0	0	0	106500
351947845	0	0	16100	0	0	0	0	4519
351948627	1000	0	0	0	0	0	0	135
351950691	1100	0	0	0	0	0	0	1987072
351955193	0	13	17420	0	23313	0	5149	-1491
351958778	0	17	10086	0	95045	0	0	7717
351958779	0	16	10004	0	95272	0	0	8013
351958780	8464	25	9660	0	88631	0	0	-4328
351961730	0	0	30978	0	1830000	0	57187	-56290
351963906	5600	0	80	0	0	0	0	0
351964261	28875	0	0	0	0	0	0	26434
351965099	10000	0	1102	0	11551	0	0	-1096
351965505	0	0	8306	0	7646	0	0	2748
351965712	179114	1070	2259	0	0	0	3263	0
351967183	0	1	15098	0	648972	0	0	-4389
351967183	0	3	15857	0	7440	0	0	-21867
351967992	12536	0	7739	0	0	0	0	1705
351969075	0	0	0	0	0	0	0	-760
351969360	228344	2498	41580	0	471374	0	-3820	-13010
351970370	0	0	20886	0	599736	0	1453	-18399
351970386	10000	288	65	0	9	0	519	-32107
351970386	10000	266	84	0	-176	0	-2361	-32815
351970752	15818	0	7555	0	0	0	0	-2454
351971262	0	0	0	0	0	0	0	0
351971478	0	53475	0	0	1035089	0	0	-44883
351973505	0	0	4380	0	9093	0	0	-2755
351974282	12255	1	24464	0	58847	0	0	40785
351974345	0	2278	0	0	0	0	0	12928
351976372	0	2848	2777	0	126256	0	5	6194
351976771	7000	0	0	0	0	0	0	3000
351977785	180000	10600	2160	0	46427	0	0	737
351978994	0	0	8272	0	178292	0	0	-657
351979838	0	0	355384	0	8710802	0	-834	-64882
351989581	0	6037	36924	0	531162	0	0	-10163
351989786	0	23466	23512	0	896825	0	0	17962
351991648	0	5408	50509	0	289787	0	0	11893
351992636	0	525	5902	0	50000	0	0	3064
351994015	5000	0	22830	0	212526	0	0	45614
351994687	0	9255	268	0	780	0	0	17868
351995120	0	1486	207593	0	2057595	0	6229	-67279
351995642	37120	745	1441	0	1849	0	0	17692
351996781	0	0	0	0	0	0	0	0
351997098	5725843	3084	103792	0	3216602	0	0	109206
351997247	0	0	2845	0	27114	0	0	-44
351998919	0	200065	87057	0	1600000	0	43146	222177
351998923	2000	9493	45241	0	1375522	0	0	1107480
351999306	0	41786	179668	0	693541	0	-27241	-55195
352000442	0	1	5843	0	4429	0	0	-225
352000508	0	1	9964	0	0	0	0	33347
352000627	12300	0	285	0	0	0	292	7904
352000893	0	0	7178	0	168582	0	0	238
352001075	0	434	5811	0	796818	0	7680	5884
352001354	5678	720	69444	0	523760	0	1220	31236
352002002	589616	21	0	0	20700	0	11219	0
352002036	0	0	5761	0	0	0	0	646
352002082	0	35	0	0	0	0	700	9884
352002103	0	0	30568	0	122393	0	0	12417
352002703	0	0	0	0	0	0	0	-822
352003055	0	0	11944	0	25216	0	0	9200
352003440	0	131177	150903	0	1585127	0	-20935	-21049
352004527	29356	0	20638	0	419963	0	0	-5650
352004644	25000	13	0	0	0	190402	43395	0
352004673	0	0	887	0	2200	0	0	3650
352005094	0	16977	0	0	3800	0	0	162529
352005683	0	0	594	0	1189	0	0	-192
352006656	0	13008	28004	0	829609	0	24478	15140
352007357	54939	19	10165	0	99081	0	0	9449
352007492	0	27	1138	0	23488	0	0	881
352007510	1091828	23328	104115	0	1267348	0	14800	-68962
352007869	0	0	23432	5950	0	364044	0	11444
352008538	0	0	114065	0	1078440	0	-1911	-44538
352013957	0	5	64389	0	350065	0	0	428
352014425	0	0	2795	0	0	0	0	-2027
352014484	0	0	3905	0	137208	0	0	-4872
352014496	31530	2753	3944	0	35871	0	0	8306
352015314	249970	0	37120	0	942826	0	-2061	-243
352015504	0	0	18648	0	1	0	0	-3259
352015598	0	0	11590	0	0	0	0	1042
352015598	0	0	11590	0	0	0	0	-7459
352015637	2825	0	9012	0	250282	0	0	-41744
352015772	0	1183	58628	0	0	0	241	-47861
352015808	2000000	183666	351892	0	5765863	0	0	7007858
352015986	0	0	4698	0	116581	0	0	28584
352016101	0	0	60201	0	755517	0	0	-5025
352016196	0	0	0	0	0	0	0	-271
352016203	0	2	13974	0	174479	0	0	8965
352016376	0	7	12313	0	228372	0	0	-4532
352016378	0	22	39246	0	442507	0	0	-20504
352016398	15000	7	63047	0	24794	0	0	-10734
352016508	11195	0	71413	0	24400	0	23803	-40446
352017213	0	3	15396	0	224248	0	0	1763
352017579	0	6	48415	0	274938	0	0	-11693
352017761	0	0	4739	0	0	0	0	2301
352018090	0	40	12161	0	170721	0	0	-40748
352020501	0	0	215130	0	1180435	-154	0	83728
352021548	0	0	154778	0	2987644	0	1617	45517
352022821	499710	6789	55783	0	2597361	0	5636	-27101
352023439	0	0	16536	0	0	0	0	4296
352023590	0	156	23005	0	1497939	0	0	26693
352024449	18600	1	3844	0	0	-4712	0	300
352024586	0	0	679381	0	2108623	0	83	-161569
352025799	10000	19	0	0	0	0	0	6065
352026043	464935	0	59080	0	1245202	0	0	369742
352026200	0	10	354420	0	2006094	0	0	-28726
352026920	0	13	3596	0	285154	0	0	-7808
352027985	697004928	0	0	0	0	0	0	0
352028499	5050	22	0	0	0	0	70	0
352028874	350000	0	27193	0	25295	0	0	9825
352028874	350000	0	21032	0	3873	0	1442	186763
352029034	0	0	4068	0	53607	0	0	11637
352029265	18235	0	0	0	0	0	0	321
352030709	1101505	169	17559	0	77796	0	0	306305
352030876	0	0	437	0	0	0	0	-648
352031657	20554	9	0	0	0	0	87743	850
352031773	0	7706	69603	0	566012	0	0	-57379
352031848	3000	4	2226	0	0	0	0	-357
352032165	41500	1435	18331	0	420726	0	0	29027
352032393	0	8	49441	0	29730137	0	0	48921
352032589	0	18	34617	0	365712	0	6430	-47976
352032589	0	20	39546	0	225148	0	4689	-35902
352032591	0	15	9457	0	0	0	0	-2409
352032739	30000	0	11096	0	179263	0	0	-3290
352032946	0	0	13487	0	129140	0	0	0
352033005	950	0	0	0	0	0	0	0
352033079	0	24787	92988	0	1354095	0	20417	238076
352033162	0	12445	24879	0	4143636	0	0	15006
352033167	0	2	14173	0	268161	0	0	-3921
352033207	0	0	899	0	24380	0	0	17362
352033546	0	0	34248	0	10000	0	0	-1611
352033803	25996	0	21	0	16182	0	0	13998
352034006	0	0	15825	0	96914	0	0	-11652
352034536	0	0	14107	0	497349	0	0	7016
352036426	705673	4780	0	0	759515	0	0	803884
352037852	0	0	26130	0	80794	0	181	-2134
352041399	222321	13632	43249	0	279535	0	0	92297
352041631	0	0	5303	0	188834	0	0	-981
352042978	432035	56	91580	0	172867	0	0	-16355
352044216	4094	0	0	0	0	0	0	0
352045304	210000	0	0	0	0	0	0	0
352045991	0	0	24973	0	743441	0	44	619
352047694	112825	20594	36936	0	0	0	29823	35114
352047703	0	494	2248	0	51603	0	0	54400
352048031	0	0	10873	0	142645	0	0	-257
352048114	0	0	2675	0	0	0	0	6750
352049163	2667	4	0	0	0	0	0	5125
352049367	1150000	0	211378	0	8141483	0	21120	2557403
352049368	0	0	0	0	0	0	0	-38
352049466	0	0	0	0	0	0	0	0
352049581	0	6	56	0	0	0	483	8624
352049611	2000	0	99078	0	140000	0	17917	-67795
352049624	1476	0	173615	0	12981331	0	47138	0
352049728	0	0	5273	0	0	0	-39314	-1656
352049784	0	41640	94164	0	1262661	0	6306	-17704
352050235	10180	1317	98492	0	779333	0	0	184000
352050475	0	0	81926	0	767375	0	18306	-3036
352050614	1245	185	0	0	0	0	0	-4797
352050825	0	0	255956	0	10485717	0	0	-111439
352051385	0	578	737	0	0	0	0	1820
352052344	0	2	35025	0	824684	0	0	6537
352053212	0	0	7696	0	496476	0	274	218544
352054115	0	0	42455	0	962259	0	0	-30628
352055792	50000	0	15913	0	619372	0	0	-5919
352056206	0	249	0	0	0	0	0	472
352056320	0	0	8480	0	100334	0	0	-1979
352056722	1460655	0	2629409	0	53877307	0	4335	-2025986
352057621	0	105550	106478	0	811085	0	0	11510
352057978	0	0	75765	0	487529	0	0	-10002
352058406	0	0	0	0	0	0	0	7000
352058989	0	0	51237	0	2709261	0	181	23488
352059199	0	0	0	0	0	0	0	0
352059558	0	7	10500	0	85159	0	0	-2535
352059749	2620840	55106	186709	0	184924	0	0	1873697
352060253	12884	0	4506	0	113113	0	50	10945
352060848	2000	0	1136	0	16081	0	0	220
352061090	0	3	6610	0	501112	0	0	-1026
352061613	0	987	4	0	0	0	0	41333
352061619	0	1	2402	0	70377	0	0	-1565
352061691	0	0	697	0	18292	0	0	0
352061691	0	0	723	0	0	0	0	0
352061761	67340	6	678	0	134850	0	0	107174
352061820	0	15	38453	0	433878	0	4520	-51576
352062285	0	1	2352	0	0	0	0	-509
352062360	0	32	38173	0	580034	0	-58	-5503
352062512	139187	0	69	0	0	0	0	157539
352062665	0	0	16548	0	310109	0	0	-4980
352062714	39170	0	13626	15400	164391	0	0	-916
352062881	75885	0	6597	0	60493	0	0	42359
352062922	25000	0	2284	0	21929	0	0	-281
352063027	0	0	6374	0	97242	0	0	3006
352063035	43210	0	20426	0	163205	0	0	-3969
352063114	0	0	2275	0	304423	0	0	-7682
352063146	0	0	0	0	0	0	806	0
352063157	0	0	40118	0	1417898	0	0	35725
352063207	0	5	553	0	0	0	0	3099
352063427	0	27838	76382	0	350749	0	0	-12306
352064221	25000	0	87572	0	0	0	0	-94689
352064808	11820	10	0	0	0	0	17566	0
352064839	0	14	49416	0	1121847	0	44	2824
352064839	0	3	58555	0	272871	0	0	2839
352064875	300	0	0	0	0	0	0	2850
352068867	0	0	3852	0	31647	0	0	653
352069109	103000	28	118916	0	0	0	0	27415
352069801	208	3563	11590	0	112108	0	0	-1569
352070029	0	0	40697	0	947943	0	0	-10808
352071769	0	0	0	0	0	0	0	2380
352073826	0	0	0	0	0	0	45398	0
352075257	0	0	11516	0	110344	0	0	-6946
352076808	320	0	0	0	0	0	0	0
352076808	50	0	0	0	0	0	0	0
352077047	0	39	21329	0	879295	0	0	-25526
352077050	0	0	50043	0	2140379	0	0	-14973
352078623	90000	0	38823	0	935989	0	0	-1984
352081477	500	1	0	0	0	0	0	-103
352081590	9975	0	1	19720	0	0	0	-14236
352081769	0	0	42078	0	795187	0	2204	-2168
352081771	0	0	16966	0	275944	0	0	-2931
352082745	357436	21	0	0	0	0	0	0
352084207	0	0	4214	0	0	0	0	9504
352085902	0	0	638	0	11645	0	0	6193
352085967	245691	1222	15048	0	0	0	0	164200
352085967	101600	2821	16066	0	0	0	0	341738
352086283	77198	0	507	0	2154	0	0	-1026
352087362	0	2	2665	0	0	0	0	2888
352088071	0	3	5508	0	55228	0	0	-3898
352088446	30578	0	0	0	0	0	0	0
352088705	0	0	0	0	0	0	0	39
352088790	1700	0	4468	0	0	0	0	2010
352089228	21874	0	3415	0	68790	0	0	55312
352089298	0	0	4934	0	29241	0	0	-3662
352089667	109100	945	18246	0	1402700	0	0	144479
352089670	0	0	59	0	0	0	0	9159
352090392	501086	0	82664	0	0	0	0	-83977
352090916	0	0	5897	0	30180	0	0	26997
352091086	711958	4504	27577	0	0	0	0	556589
352091279	0	13919	23265	0	259422	0	0	-6906
352091309	5000	0	1012	0	5756	0	0	-12
352091515	0	3	0	0	0	0	0	-239
352091791	4200	0	5147	0	257558	0	0	739
352092914	0	0	1256	0	0	0	0	2000
352093769	0	0	0	0	0	0	0	-238
352093783	102655	0	0	0	0	0	0	0
352093839	0	0	225	0	33048	0	0	5825
352093923	0	696	19643	0	509445	0	0	19784
352093969	0	0	6610	0	1409	0	0	627
352094068	0	0	10001	0	0	0	0	12812
352094093	0	0	180	0	0	0	0	109
352095222	0	0	9392	0	43405	0	0	13817
352095248	0	358	0	0	0	0	1522	1150
352096286	325	0	0	0	0	0	0	0
352097287	0	0	2519	0	19171	0	0	-476
352099555	64995	2	0	0	0	0	0	33572
352100065	0	1639	25880	0	278277	0	516	-656
352100310	0	0	0	0	0	0	0	-3307
352104556	121515	0	0	0	0	0	51880	0
352106616	150900	1	18411	0	68032	0	0	76829
352107436	45000	1650	2332	0	38987	0	0	79871
352107436	30000	1866	4871	0	71424	0	0	97490
352109635	82000	27	13536	0	32934	0	0	-3028
352110558	134033	905	5838	0	239075	0	0	-7393
352110893	15632	0	0	0	0	0	0	13636
352113493	0	0	0	0	0	0	0	0
352113493	0	0	0	0	0	0	0	0
352113954	0	0	43016	0	729836	0	1665	-11579
352114344	1170000	0	6556	0	19406	0	0	864878
352114636	0	0	7247	0	3067	0	636	-807
352114817	0	0	14770	0	173214	0	0	11466
352116040	0	3	0	0	0	0	0	0
